ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
53445,variation,,Tubo rectangular galvanizado 140x80x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,28",,,,,,,TRGV174,,,,,,5,Color,Negro,,1,,,,,,,,
53441,variation,,Tubo rectangular galvanizado 140x80x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,28",,,,,,,TRGV174,,,,,,1,Color,Personalizado,,1,,,,,,,,
53442,variation,,Tubo rectangular galvanizado 140x80x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,28",,,,,,,TRGV174,,,,,,2,Color,Oxido,,1,,,,,,,,
53443,variation,,Tubo rectangular galvanizado 140x80x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,28",,,,,,,TRGV174,,,,,,3,Color,Hierro,,1,,,,,,,,
53446,variation,,Tubo rectangular galvanizado 150x50x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"46,72",,,,,,,TRGV175,,,,,,1,Color,Personalizado,,1,,,,,,,,
53447,variation,,Tubo rectangular galvanizado 150x50x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"46,72",,,,,,,TRGV175,,,,,,2,Color,Oxido,,1,,,,,,,,
53448,variation,,Tubo rectangular galvanizado 150x50x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"46,72",,,,,,,TRGV175,,,,,,3,Color,Hierro,,1,,,,,,,,
53449,variation,,Tubo rectangular galvanizado 150x50x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"46,72",,,,,,,TRGV175,,,,,,4,Color,Blanco,,1,,,,,,,,
53450,variation,,Tubo rectangular galvanizado 150x50x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"46,72",,,,,,,TRGV175,,,,,,5,Color,Negro,,1,,,,,,,,
53455,variation,,Tubo rectangular galvanizado 150x50x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV176,,,,,,5,Color,Negro,,1,,,,,,,,
53451,variation,,Tubo rectangular galvanizado 150x50x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV176,,,,,,1,Color,Personalizado,,1,,,,,,,,
53452,variation,,Tubo rectangular galvanizado 150x50x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV176,,,,,,2,Color,Oxido,,1,,,,,,,,
53453,variation,,Tubo rectangular galvanizado 150x50x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV176,,,,,,3,Color,Hierro,,1,,,,,,,,
53454,variation,,Tubo rectangular galvanizado 150x50x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"69,02",,,,,,,TRGV176,,,,,,4,Color,Blanco,,1,,,,,,,,
53456,variation,,Tubo rectangular galvanizado 180x80x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"90,86",,,,,,,TRGV177,,,,,,1,Color,Personalizado,,1,,,,,,,,
53457,variation,,Tubo rectangular galvanizado 180x80x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"90,86",,,,,,,TRGV177,,,,,,2,Color,Oxido,,1,,,,,,,,
53458,variation,,Tubo rectangular galvanizado 180x80x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"90,86",,,,,,,TRGV177,,,,,,3,Color,Hierro,,1,,,,,,,,
53459,variation,,Tubo rectangular galvanizado 180x80x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"90,86",,,,,,,TRGV177,,,,,,4,Color,Blanco,,1,,,,,,,,
53460,variation,,Tubo rectangular galvanizado 180x80x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"90,86",,,,,,,TRGV177,,,,,,5,Color,Negro,,1,,,,,,,,
