ID,Tipo,Descripción corta,Descripción,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
13012,variable,Pletina de hierro de 120x6 mm,Pletina de hierro de 120x6 mm. Calidad: S275JR,74,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13013,variable,Pletina de hierro de 120x8 mm,Pletina de hierro de 120x8 mm. Calidad: S275JR,75,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13014,variable,Pletina de hierro de 120x12 mm,Pletina de hierro de 120x12 mm. Calidad: S275JR,55,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13015,variable,Pletina de hierro de 120x14 mm,Pletina de hierro de 120x14 mm. Calidad: S275JR,57,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13016,variable,Pletina de hierro de 120x15 mm,Pletina de hierro de 120x15 mm. Calidad: S275JR,59,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13017,variable,Pletina de hierro de 120x16 mm,Pletina de hierro de 120x16 mm. Calidad: S275JR,61,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13018,variable,Pletina de hierro de 120x18 mm,Pletina de hierro de 120x18 mm. Calidad: S275JR,63,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13019,variable,Pletina de hierro de 120x20 mm,Pletina de hierro de 120x20 mm. Calidad: S275JR,65,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13020,variable,Pletina de hierro de 120x25 mm,Pletina de hierro de 120x25 mm. Calidad: S275JR,67,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13021,variable,Pletina de hierro de 120x30 mm,Pletina de hierro de 120x30 mm. Calidad: S275JR,69,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13022,variable,Pletina de hierro de 120x40 mm,Pletina de hierro de 120x40 mm. Calidad: S275JR,71,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13023,variable,Pletina de hierro de 120x8 mm,Pletina de hierro de 120x8 mm. Calidad: S275JR,76,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13024,variable,Pletina de hierro de 120x10 mm,Pletina de hierro de 120x10 mm. Calidad: S275JR,54,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13025,variable,Pletina de hierro de 120x12 mm,Pletina de hierro de 120x12 mm. Calidad: S275JR,56,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13026,variable,Pletina de hierro de 120x14 mm,Pletina de hierro de 120x14 mm. Calidad: S275JR,58,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13027,variable,Pletina de hierro de 120x15 mm,Pletina de hierro de 120x15 mm. Calidad: S275JR,60,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13028,variable,Pletina de hierro de 120x16 mm,Pletina de hierro de 120x16 mm. Calidad: S275JR,62,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13029,variable,Pletina de hierro de 120x18 mm,Pletina de hierro de 120x18 mm. Calidad: S275JR,64,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13030,variable,Pletina de hierro de 120x20 mm,Pletina de hierro de 120x20 mm. Calidad: S275JR,66,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13031,variable,Pletina de hierro de 120x25 mm,Pletina de hierro de 120x25 mm. Calidad: S275JR,68,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13032,variable,Pletina de hierro de 120x30 mm,Pletina de hierro de 120x30 mm. Calidad: S275JR,70,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13033,variable,Pletina de hierro de 120x40 mm,Pletina de hierro de 120x40 mm. Calidad: S275JR,72,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13034,variable,Pletina de hierro de 120x50 mm,Pletina de hierro de 120x50 mm. Calidad: S275JR,73,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13035,variable,Pletina de hierro de 130x6 mm,Pletina de hierro de 130x6 mm. Calidad: S275JR,89,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13036,variable,Pletina de hierro de 130x8 mm,Pletina de hierro de 130x8 mm. Calidad: S275JR,90,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13037,variable,Pletina de hierro de 130x10 mm,Pletina de hierro de 130x10 mm. Calidad: S275JR,79,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13038,variable,Pletina de hierro de 130x12 mm,Pletina de hierro de 130x12 mm. Calidad: S275JR,80,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13039,variable,Pletina de hierro de 130x14 mm,Pletina de hierro de 130x14 mm. Calidad: S275JR,81,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13040,variable,Pletina de hierro de 130x15 mm,Pletina de hierro de 130x15 mm. Calidad: S275JR,82,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
51710,variation,,,4,Color,Blanco,,1,,,,,,,,,
51711,variation,,,5,Color,Negro,,1,,,,,,,,,
51707,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51708,variation,,,2,Color,Oxido,,1,,,,,,,,,
51709,variation,,,3,Color,Hierro,,1,,,,,,,,,
51712,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51713,variation,,,2,Color,Oxido,,1,,,,,,,,,
51714,variation,,,3,Color,Hierro,,1,,,,,,,,,
51715,variation,,,4,Color,Blanco,,1,,,,,,,,,
51716,variation,,,5,Color,Negro,,1,,,,,,,,,
51717,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51718,variation,,,2,Color,Oxido,,1,,,,,,,,,
51719,variation,,,3,Color,Hierro,,1,,,,,,,,,
51720,variation,,,4,Color,Blanco,,1,,,,,,,,,
51721,variation,,,5,Color,Negro,,1,,,,,,,,,
51726,variation,,,5,Color,Negro,,1,,,,,,,,,
51722,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51723,variation,,,2,Color,Oxido,,1,,,,,,,,,
51724,variation,,,3,Color,Hierro,,1,,,,,,,,,
51725,variation,,,4,Color,Blanco,,1,,,,,,,,,
51727,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51728,variation,,,2,Color,Oxido,,1,,,,,,,,,
51729,variation,,,3,Color,Hierro,,1,,,,,,,,,
51730,variation,,,4,Color,Blanco,,1,,,,,,,,,
51731,variation,,,5,Color,Negro,,1,,,,,,,,,
51732,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51733,variation,,,2,Color,Oxido,,1,,,,,,,,,
51734,variation,,,3,Color,Hierro,,1,,,,,,,,,
51735,variation,,,4,Color,Blanco,,1,,,,,,,,,
51736,variation,,,5,Color,Negro,,1,,,,,,,,,
51740,variation,,,4,Color,Blanco,,1,,,,,,,,,
51741,variation,,,5,Color,Negro,,1,,,,,,,,,
51739,variation,,,3,Color,Hierro,,1,,,,,,,,,
51737,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51738,variation,,,2,Color,Oxido,,1,,,,,,,,,
51742,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51743,variation,,,2,Color,Oxido,,1,,,,,,,,,
51744,variation,,,3,Color,Hierro,,1,,,,,,,,,
51745,variation,,,4,Color,Blanco,,1,,,,,,,,,
51746,variation,,,5,Color,Negro,,1,,,,,,,,,
51747,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51748,variation,,,2,Color,Oxido,,1,,,,,,,,,
51749,variation,,,3,Color,Hierro,,1,,,,,,,,,
51750,variation,,,4,Color,Blanco,,1,,,,,,,,,
51751,variation,,,5,Color,Negro,,1,,,,,,,,,
51752,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51753,variation,,,2,Color,Oxido,,1,,,,,,,,,
51754,variation,,,3,Color,Hierro,,1,,,,,,,,,
51755,variation,,,4,Color,Blanco,,1,,,,,,,,,
51756,variation,,,5,Color,Negro,,1,,,,,,,,,
51757,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51758,variation,,,2,Color,Oxido,,1,,,,,,,,,
51759,variation,,,3,Color,Hierro,,1,,,,,,,,,
51760,variation,,,4,Color,Blanco,,1,,,,,,,,,
51761,variation,,,5,Color,Negro,,1,,,,,,,,,
51765,variation,,,4,Color,Blanco,,1,,,,,,,,,
51766,variation,,,5,Color,Negro,,1,,,,,,,,,
51762,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51763,variation,,,2,Color,Oxido,,1,,,,,,,,,
51764,variation,,,3,Color,Hierro,,1,,,,,,,,,
51770,variation,,,4,Color,Blanco,,1,,,,,,,,,
51771,variation,,,5,Color,Negro,,1,,,,,,,,,
51767,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51768,variation,,,2,Color,Oxido,,1,,,,,,,,,
51769,variation,,,3,Color,Hierro,,1,,,,,,,,,
51776,variation,,,5,Color,Negro,,1,,,,,,,,,
51772,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51773,variation,,,2,Color,Oxido,,1,,,,,,,,,
51774,variation,,,3,Color,Hierro,,1,,,,,,,,,
51775,variation,,,4,Color,Blanco,,1,,,,,,,,,
51777,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51778,variation,,,2,Color,Oxido,,1,,,,,,,,,
51779,variation,,,3,Color,Hierro,,1,,,,,,,,,
51780,variation,,,4,Color,Blanco,,1,,,,,,,,,
51781,variation,,,5,Color,Negro,,1,,,,,,,,,
51782,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51783,variation,,,2,Color,Oxido,,1,,,,,,,,,
51784,variation,,,3,Color,Hierro,,1,,,,,,,,,
51785,variation,,,4,Color,Blanco,,1,,,,,,,,,
51786,variation,,,5,Color,Negro,,1,,,,,,,,,
51789,variation,,,3,Color,Hierro,,1,,,,,,,,,
51790,variation,,,4,Color,Blanco,,1,,,,,,,,,
51791,variation,,,5,Color,Negro,,1,,,,,,,,,
51787,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51788,variation,,,2,Color,Oxido,,1,,,,,,,,,
51792,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51793,variation,,,2,Color,Oxido,,1,,,,,,,,,
51794,variation,,,3,Color,Hierro,,1,,,,,,,,,
51795,variation,,,4,Color,Blanco,,1,,,,,,,,,
51796,variation,,,5,Color,Negro,,1,,,,,,,,,
51800,variation,,,4,Color,Blanco,,1,,,,,,,,,
51801,variation,,,5,Color,Negro,,1,,,,,,,,,
51797,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51798,variation,,,2,Color,Oxido,,1,,,,,,,,,
51799,variation,,,3,Color,Hierro,,1,,,,,,,,,
51802,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51803,variation,,,2,Color,Oxido,,1,,,,,,,,,
51804,variation,,,3,Color,Hierro,,1,,,,,,,,,
51805,variation,,,4,Color,Blanco,,1,,,,,,,,,
51806,variation,,,5,Color,Negro,,1,,,,,,,,,
51807,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51808,variation,,,2,Color,Oxido,,1,,,,,,,,,
51809,variation,,,3,Color,Hierro,,1,,,,,,,,,
51810,variation,,,4,Color,Blanco,,1,,,,,,,,,
51811,variation,,,5,Color,Negro,,1,,,,,,,,,
51813,variation,,,2,Color,Oxido,,1,,,,,,,,,
51814,variation,,,3,Color,Hierro,,1,,,,,,,,,
51815,variation,,,4,Color,Blanco,,1,,,,,,,,,
51816,variation,,,5,Color,Negro,,1,,,,,,,,,
51812,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51817,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51818,variation,,,2,Color,Oxido,,1,,,,,,,,,
51819,variation,,,3,Color,Hierro,,1,,,,,,,,,
51820,variation,,,4,Color,Blanco,,1,,,,,,,,,
51821,variation,,,5,Color,Negro,,1,,,,,,,,,
51822,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51823,variation,,,2,Color,Oxido,,1,,,,,,,,,
51824,variation,,,3,Color,Hierro,,1,,,,,,,,,
51825,variation,,,4,Color,Blanco,,1,,,,,,,,,
51826,variation,,,5,Color,Negro,,1,,,,,,,,,
51830,variation,,,4,Color,Blanco,,1,,,,,,,,,
51831,variation,,,5,Color,Negro,,1,,,,,,,,,
51827,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51828,variation,,,2,Color,Oxido,,1,,,,,,,,,
51829,variation,,,3,Color,Hierro,,1,,,,,,,,,
51832,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51833,variation,,,2,Color,Oxido,,1,,,,,,,,,
51834,variation,,,3,Color,Hierro,,1,,,,,,,,,
51835,variation,,,4,Color,Blanco,,1,,,,,,,,,
51836,variation,,,5,Color,Negro,,1,,,,,,,,,
51837,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51838,variation,,,2,Color,Oxido,,1,,,,,,,,,
51839,variation,,,3,Color,Hierro,,1,,,,,,,,,
51840,variation,,,4,Color,Blanco,,1,,,,,,,,,
51841,variation,,,5,Color,Negro,,1,,,,,,,,,
51842,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51843,variation,,,2,Color,Oxido,,1,,,,,,,,,
51844,variation,,,3,Color,Hierro,,1,,,,,,,,,
51845,variation,,,4,Color,Blanco,,1,,,,,,,,,
51846,variation,,,5,Color,Negro,,1,,,,,,,,,
51851,variation,,,5,Color,Negro,,1,,,,,,,,,
51847,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51848,variation,,,2,Color,Oxido,,1,,,,,,,,,
51849,variation,,,3,Color,Hierro,,1,,,,,,,,,
51850,variation,,,4,Color,Blanco,,1,,,,,,,,,
51852,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51853,variation,,,2,Color,Oxido,,1,,,,,,,,,
51854,variation,,,3,Color,Hierro,,1,,,,,,,,,
51855,variation,,,4,Color,Blanco,,1,,,,,,,,,
51856,variation,,,5,Color,Negro,,1,,,,,,,,,
51860,variation,,,4,Color,Blanco,,1,,,,,,,,,
51861,variation,,,5,Color,Negro,,1,,,,,,,,,
51857,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51858,variation,,,2,Color,Oxido,,1,,,,,,,,,
51859,variation,,,3,Color,Hierro,,1,,,,,,,,,
51864,variation,,,3,Color,Hierro,,1,,,,,,,,,
51865,variation,,,4,Color,Blanco,,1,,,,,,,,,
51866,variation,,,5,Color,Negro,,1,,,,,,,,,
51862,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51863,variation,,,2,Color,Oxido,,1,,,,,,,,,
51867,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51868,variation,,,2,Color,Oxido,,1,,,,,,,,,
51869,variation,,,3,Color,Hierro,,1,,,,,,,,,
51870,variation,,,4,Color,Blanco,,1,,,,,,,,,
51871,variation,,,5,Color,Negro,,1,,,,,,,,,
51873,variation,,,2,Color,Oxido,,1,,,,,,,,,
51874,variation,,,3,Color,Hierro,,1,,,,,,,,,
51875,variation,,,4,Color,Blanco,,1,,,,,,,,,
51876,variation,,,5,Color,Negro,,1,,,,,,,,,
51872,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51877,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51878,variation,,,2,Color,Oxido,,1,,,,,,,,,
51879,variation,,,3,Color,Hierro,,1,,,,,,,,,
51880,variation,,,4,Color,Blanco,,1,,,,,,,,,
51881,variation,,,5,Color,Negro,,1,,,,,,,,,
51883,variation,,,2,Color,Oxido,,1,,,,,,,,,
51884,variation,,,3,Color,Hierro,,1,,,,,,,,,
51885,variation,,,4,Color,Blanco,,1,,,,,,,,,
51886,variation,,,5,Color,Negro,,1,,,,,,,,,
51882,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51890,variation,,,4,Color,Blanco,,1,,,,,,,,,
51891,variation,,,5,Color,Negro,,1,,,,,,,,,
51887,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51888,variation,,,2,Color,Oxido,,1,,,,,,,,,
51889,variation,,,3,Color,Hierro,,1,,,,,,,,,
51896,variation,,,5,Color,Negro,,1,,,,,,,,,
51892,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51893,variation,,,2,Color,Oxido,,1,,,,,,,,,
51894,variation,,,3,Color,Hierro,,1,,,,,,,,,
51895,variation,,,4,Color,Blanco,,1,,,,,,,,,
51897,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51898,variation,,,2,Color,Oxido,,1,,,,,,,,,
51899,variation,,,3,Color,Hierro,,1,,,,,,,,,
51900,variation,,,4,Color,Blanco,,1,,,,,,,,,
51901,variation,,,5,Color,Negro,,1,,,,,,,,,
51902,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51903,variation,,,2,Color,Oxido,,1,,,,,,,,,
51904,variation,,,3,Color,Hierro,,1,,,,,,,,,
51905,variation,,,4,Color,Blanco,,1,,,,,,,,,
51906,variation,,,5,Color,Negro,,1,,,,,,,,,
51909,variation,,,3,Color,Hierro,,1,,,,,,,,,
51910,variation,,,4,Color,Blanco,,1,,,,,,,,,
51911,variation,,,5,Color,Negro,,1,,,,,,,,,
51907,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51908,variation,,,2,Color,Oxido,,1,,,,,,,,,
51912,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51913,variation,,,2,Color,Oxido,,1,,,,,,,,,
51914,variation,,,3,Color,Hierro,,1,,,,,,,,,
51915,variation,,,4,Color,Blanco,,1,,,,,,,,,
51916,variation,,,5,Color,Negro,,1,,,,,,,,,
51920,variation,,,4,Color,Blanco,,1,,,,,,,,,
51921,variation,,,5,Color,Negro,,1,,,,,,,,,
51917,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51918,variation,,,2,Color,Oxido,,1,,,,,,,,,
51919,variation,,,3,Color,Hierro,,1,,,,,,,,,
51922,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51923,variation,,,2,Color,Oxido,,1,,,,,,,,,
51924,variation,,,3,Color,Hierro,,1,,,,,,,,,
51925,variation,,,4,Color,Blanco,,1,,,,,,,,,
51926,variation,,,5,Color,Negro,,1,,,,,,,,,
51928,variation,,,2,Color,Oxido,,1,,,,,,,,,
51929,variation,,,3,Color,Hierro,,1,,,,,,,,,
51930,variation,,,4,Color,Blanco,,1,,,,,,,,,
51931,variation,,,5,Color,Negro,,1,,,,,,,,,
51927,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51932,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51933,variation,,,2,Color,Oxido,,1,,,,,,,,,
51934,variation,,,3,Color,Hierro,,1,,,,,,,,,
51935,variation,,,4,Color,Blanco,,1,,,,,,,,,
51936,variation,,,5,Color,Negro,,1,,,,,,,,,
51941,variation,,,5,Color,Negro,,1,,,,,,,,,
51937,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51938,variation,,,2,Color,Oxido,,1,,,,,,,,,
51939,variation,,,3,Color,Hierro,,1,,,,,,,,,
51940,variation,,,4,Color,Blanco,,1,,,,,,,,,
51942,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51943,variation,,,2,Color,Oxido,,1,,,,,,,,,
51944,variation,,,3,Color,Hierro,,1,,,,,,,,,
51945,variation,,,4,Color,Blanco,,1,,,,,,,,,
51946,variation,,,5,Color,Negro,,1,,,,,,,,,
51950,variation,,,4,Color,Blanco,,1,,,,,,,,,
51951,variation,,,5,Color,Negro,,1,,,,,,,,,
51947,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51948,variation,,,2,Color,Oxido,,1,,,,,,,,,
51949,variation,,,3,Color,Hierro,,1,,,,,,,,,
51952,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51953,variation,,,2,Color,Oxido,,1,,,,,,,,,
51954,variation,,,3,Color,Hierro,,1,,,,,,,,,
51955,variation,,,4,Color,Blanco,,1,,,,,,,,,
51956,variation,,,5,Color,Negro,,1,,,,,,,,,
13041,variable,Pletina de hierro de 130x16 mm,Pletina de hierro de 130x16 mm. Calidad: S275JR,83,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13042,variable,Pletina de hierro de 130x20 mm,Pletina de hierro de 130x20 mm. Calidad: S275JR,84,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13043,variable,Pletina de hierro de 130x25 mm,Pletina de hierro de 130x25 mm. Calidad: S275JR,85,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13044,variable,Pletina de hierro de 130x30 mm,Pletina de hierro de 130x30 mm. Calidad: S275JR,86,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13045,variable,Pletina de hierro de 130x40 mm,Pletina de hierro de 130x40 mm. Calidad: S275JR,87,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13046,variable,Pletina de hierro de 130x50 mm,Pletina de hierro de 130x50 mm. Calidad: S275JR,88,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13047,variable,Pletina de hierro de 140x6 mm,Pletina de hierro de 140x6 mm. Calidad: S275JR,101,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13048,variable,Pletina de hierro de 140x8 mm,Pletina de hierro de 140x8 mm. Calidad: S275JR,102,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13049,variable,Pletina de hierro de 140x10 mm,Pletina de hierro de 140x10 mm. Calidad: S275JR,91,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13050,variable,Pletina de hierro de 140x12 mm,Pletina de hierro de 140x12 mm. Calidad: S275JR,92,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13051,variable,Pletina de hierro de 140x14 mm,Pletina de hierro de 140x14 mm. Calidad: S275JR,93,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13052,variable,Pletina de hierro de 140x15 mm,Pletina de hierro de 140x15 mm. Calidad: S275JR,94,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13053,variable,Pletina de hierro de 140x16 mm,Pletina de hierro de 140x16 mm. Calidad: S275JR,95,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13054,variable,Pletina de hierro de 140x20 mm,Pletina de hierro de 140x20 mm. Calidad: S275JR,96,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13055,variable,Pletina de hierro de 140x25 mm,Pletina de hierro de 140x25 mm. Calidad: S275JR,97,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13056,variable,Pletina de hierro de 140x30 mm,Pletina de hierro de 140x30 mm. Calidad: S275JR,98,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13057,variable,Pletina de hierro de 140x40 mm,Pletina de hierro de 140x40 mm. Calidad: S275JR,99,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13058,variable,Pletina de hierro de 140x50 mm,Pletina de hierro de 140x50 mm. Calidad: S275JR,100,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13059,variable,Pletina de hierro de 150x6 mm,Pletina de hierro de 150x6 mm. Calidad: S275JR,117,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13060,variable,Pletina de hierro de 150x8 mm,Pletina de hierro de 150x8 mm. Calidad: S275JR,118,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13061,variable,Pletina de hierro de 150x10 mm,Pletina de hierro de 150x10 mm. Calidad: S275JR,107,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13062,variable,Pletina de hierro de 150x12 mm,Pletina de hierro de 150x12 mm. Calidad: S275JR,108,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13063,variable,Pletina de hierro de 150x14 mm,Pletina de hierro de 150x14 mm. Calidad: S275JR,109,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13064,variable,Pletina de hierro de 150x15 mm,Pletina de hierro de 150x15 mm. Calidad: S275JR,110,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
