ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2
50120,variation,,Tubo redondo 42x2 mm - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,Personalizado,,1,,,,
44020,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,,,1,,,,
44021,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,,,1,,,,
44012,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,3,Color,,,1,,,,
44013,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,5,Color,,,1,,,,
44014,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,5,Color,,,1,,,,
44015,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,5,Color,,,1,,,,
44016,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,2,Color,,,1,,,,
44017,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,2,Color,,,1,,,,
44018,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,2,Color,,,1,,,,
44019,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,,,1,,,,
44007,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,4,Color,,,1,,,,
44008,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,4,Color,,,1,,,,
44009,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,4,Color,,,1,,,,
44010,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,3,Color,,,1,,,,
44011,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,3,Color,,,1,,,,
31900,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,,,1,,,,
31901,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,,,1,,,,
31902,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,,,1,,,,
31893,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,3,Color,,,1,,,,
31894,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,5,Color,,,1,,,,
31895,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,5,Color,,,1,,,,
31896,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,5,Color,,,1,,,,
31897,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,2,Color,,,1,,,,
31898,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,2,Color,,,1,,,,
31899,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,2,Color,,,1,,,,
31888,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,4,Color,,,1,,,,
31889,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,4,Color,,,1,,,,
31890,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,4,Color,,,1,,,,
31891,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,3,Color,,,1,,,,
31892,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,3,Color,,,1,,,,
20681,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,4,Color,,,1,,,,
20682,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,,,1,,,,
20683,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,2,Color,,,1,,,,
20674,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,5,Color,,,1,,,,
20675,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,3,Color,,,1,,,,
20676,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,4,Color,,,1,,,,
20677,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,,,1,,,,
20678,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,2,Color,,,1,,,,
20679,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,5,Color,,,1,,,,
20680,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,3,Color,,,1,,,,
20672,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,1,Color,,,1,,,,
20673,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,2,Color,,,1,,,,
20669,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,5,Color,,,1,,,,
20670,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,3,Color,,,1,,,,
20671,variation,,Tubo redondo 42x2 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,3",,,,,,,TSRD152,,,,,,4,Color,,,1,,,,
50125,variation,,Tubo redondo 42.4x3 mm - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,Personalizado,,1,,,,
50126,variation,,Tubo redondo 42.4x3 mm - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,Oxido,,1,,,,
50127,variation,,Tubo redondo 42.4x3 mm - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,Hierro,,1,,,,
50128,variation,,Tubo redondo 42.4x3 mm - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,Blanco,,1,,,,
50129,variation,,Tubo redondo 42.4x3 mm - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,Negro,,1,,,,
43965,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,,,1,,,,
43966,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,,,1,,,,
43953,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,,,1,,,,
43954,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,,,1,,,,
43955,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,,,1,,,,
43956,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,,,1,,,,
43957,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,,,1,,,,
43958,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,,,1,,,,
43959,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,,,1,,,,
43960,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,,,1,,,,
43961,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,,,1,,,,
43962,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,,,1,,,,
43963,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,,,1,,,,
43964,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,,,1,,,,
43952,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,,,1,,,,
31838,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,,,1,,,,
31839,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,,,1,,,,
31840,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,,,1,,,,
31841,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,,,1,,,,
31842,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,,,1,,,,
31843,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,,,1,,,,
31844,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,,,1,,,,
31845,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,,,1,,,,
31846,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,,,1,,,,
31847,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,,,1,,,,
31833,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,,,1,,,,
31834,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,,,1,,,,
31835,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,,,1,,,,
31836,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,,,1,,,,
31837,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,,,1,,,,
20696,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,,,1,,,,
20697,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,,,1,,,,
20698,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,,,1,,,,
20688,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,,,1,,,,
20689,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,,,1,,,,
20690,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,,,1,,,,
20691,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,,,1,,,,
20692,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,,,1,,,,
20693,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,2,Color,,,1,,,,
20694,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,,,1,,,,
20695,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,,,1,,,,
20684,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,5,Color,,,1,,,,
20685,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,3,Color,,,1,,,,
20686,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,4,Color,,,1,,,,
20687,variation,,Tubo redondo 42.4x3 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"13,74",,,,,,,TSRD153,,,,,,1,Color,,,1,,,,
50131,variation,,Tubo redondo 43x1 mm - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,Oxido,,1,,,,
50132,variation,,Tubo redondo 43x1 mm - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,Hierro,,1,,,,
50133,variation,,Tubo redondo 43x1 mm - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,Blanco,,1,,,,
50134,variation,,Tubo redondo 43x1 mm - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,Negro,,1,,,,
50130,variation,,Tubo redondo 43x1 mm - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,Personalizado,,1,,,,
44032,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,,,1,,,,
44033,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,,,1,,,,
44034,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,,,1,,,,
44035,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,,,1,,,,
44036,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,,,1,,,,
44028,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,,,1,,,,
44029,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,,,1,,,,
44030,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,,,1,,,,
44031,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,,,1,,,,
44022,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,,,1,,,,
44023,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,,,1,,,,
44024,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,,,1,,,,
44025,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,,,1,,,,
44026,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,,,1,,,,
44027,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,,,1,,,,
31912,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,,,1,,,,
31913,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,,,1,,,,
31914,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,,,1,,,,
31915,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,,,1,,,,
31916,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,,,1,,,,
31917,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,,,1,,,,
31903,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,,,1,,,,
31904,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,,,1,,,,
31905,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,,,1,,,,
31906,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,,,1,,,,
31907,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,,,1,,,,
31908,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,,,1,,,,
31909,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,,,1,,,,
31910,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,,,1,,,,
31911,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,,,1,,,,
20708,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,,,1,,,,
20709,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,,,1,,,,
20710,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,,,1,,,,
20711,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,,,1,,,,
20712,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,,,1,,,,
20713,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,,,1,,,,
20704,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,,,1,,,,
20705,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,,,1,,,,
20706,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,,,1,,,,
20707,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,,,1,,,,
20703,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,1,Color,,,1,,,,
20699,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,4,Color,,,1,,,,
20700,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,5,Color,,,1,,,,
20701,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,2,Color,,,1,,,,
20702,variation,,Tubo redondo 43x1 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,9",,,,,,,TSRD154,,,,,,3,Color,,,1,,,,
50135,variation,,Tubo redondo 43x1.5 mm - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,26",,,,,,,TSRD155,,,,,,1,Color,Personalizado,,1,,,,
